date,code,open,high,low,close,peTTM,pbMRQ,psTTM
2020-06-24,sh.600980,12.9900,12.9900,12.5800,12.7200,44.567595,3.111094,3.950230
2020-06-24,sh.600981,3.2200,3.2300,3.2000,3.2000,89.471946,1.368945,0.216622
2020-06-24,sh.600982,2.6900,2.6900,2.6700,2.6700,29.524013,0.877891,0.962383
2020-06-24,sh.600983,4.8600,4.9800,4.8500,4.8900,-9.033222,1.004373,0.796593
2020-06-24,sh.600984,22.7100,22.9800,22.2100,22.4300,50.130843,5.802946,6.848142
2020-06-24,sh.600985,7.9200,7.9600,7.8900,7.9200,4.858949,0.869319,0.277279
2020-06-24,sh.600986,4.9100,4.9200,4.7600,4.7600,-2.508434,1.770343,0.363273
2020-06-24,sh.600987,5.3500,5.3800,5.3300,5.3400,8.417685,1.179764,0.968983
2020-06-24,sh.600988,11.1700,11.6400,11.0900,11.5700,137.210399,5.529803,3.310754
2020-06-24,sh.600989,8.6200,8.6200,8.4800,8.5000,17.299226,2.580914,4.457565
2020-06-24,sh.600990,39.7000,39.8000,39.0000,39.2000,57.991470,2.586425,1.772014
2020-06-24,sh.600992,6.2300,6.2500,6.1500,6.1800,88.285753,1.075595,0.766698
2020-06-24,sh.600993,20.9500,21.6000,20.6200,21.0300,26.939860,3.399469,3.729551
2020-06-24,sh.600995,7.5600,7.6300,7.5200,7.6200,14.456408,1.598914,1.649018
2020-06-24,sh.600996,7.3400,7.3400,7.2400,7.2500,123.499892,1.704840,2.291742
2020-06-24,sh.600997,4.7200,4.7300,4.6500,4.6700,6.707344,0.635559,0.389905
2020-06-24,sh.600998,18.0800,18.0800,17.8000,17.8800,16.988268,1.958185,0.329121
2020-06-24,sh.600999,19.1400,20.7200,19.0000,20.1700,19.434574,1.866017,7.131202
2020-06-24,sh.601000,2.2500,2.2600,2.2200,2.2400,7.533635,0.756224,1.299175
2020-06-24,sh.601001,3.9500,3.9700,3.9000,3.9100,6.865578,0.962378,0.571429
2020-06-24,sh.601002,5.5200,5.5400,5.4800,5.4900,69.116583,1.915056,2.378532
2020-06-24,sh.601003,4.5200,4.5300,4.4400,4.4600,5.372332,0.993162,0.233046
2020-06-24,sh.601005,1.5300,1.5600,1.5000,1.5500,17.735164,0.715470,0.592078
2020-06-24,sh.601006,7.0900,7.1000,7.0300,7.0700,8.591566,0.903548,1.376731
2020-06-24,sh.601007,7.6300,7.6800,7.6200,7.6500,52.819719,1.557284,2.005725
2020-06-24,sh.601008,3.4100,3.4100,3.3700,3.3700,536.150635,1.069415,2.531056
2020-06-24,sh.601009,7.3800,7.4500,7.3500,7.4100,5.755490,0.913826,2.194893
2020-06-24,sh.601010,3.1200,3.1400,3.0900,3.1000,21.734597,1.195176,1.235386
2020-06-24,sh.601011,3.9200,4.0500,3.8700,3.9400,-18518.076112,1.028193,2.461270
2020-06-24,sh.601012,36.4000,38.0000,36.3600,38.0000,21.943155,4.856779,4.005307
2020-06-24,sh.601015,2.7000,2.7100,2.6700,2.6800,-74.290987,0.783714,0.519167
2020-06-24,sh.601016,2.1300,2.1300,2.1200,2.1300,14.572514,1.195019,3.462511
2020-06-24,sh.601018,3.5300,3.5700,3.5300,3.5400,14.448289,1.128357,2.050993
2020-06-24,sh.601019,6.1500,6.2500,6.1400,6.2300,8.875473,1.198495,1.360229
2020-06-24,sh.601020,7.6600,7.7100,7.5700,7.5800,36.488712,1.929942,1.848559
2020-06-24,sh.601021,36.1700,36.5500,35.9500,36.2000,29.123337,2.266176,2.448791
2020-06-24,sh.601028,10.7500,11.1300,10.3000,11.1300,176.583434,4.173190,2.810134
2020-06-24,sh.601038,9.0800,9.1000,8.6800,8.7100,39.935678,2.014769,1.483972
2020-06-24,sh.601058,3.6000,3.6100,3.5300,3.5600,7.492667,1.300911,0.641018
2020-06-24,sh.601066,38.8800,38.9900,37.3700,37.9500,48.650644,5.966348,19.387694
2020-06-24,sh.601068,3.9500,3.9700,3.9100,3.9200,-130.314383,1.390257,0.400356
2020-06-24,sh.601069,13.9900,14.0300,13.8300,13.8800,1779.793125,5.328180,2.051490
2020-06-24,sh.601077,4.7000,4.7900,4.6800,4.7400,5.647653,0.590897,1.998750
2020-06-24,sh.601086,4.8200,4.8500,4.7500,4.7700,37.704967,1.770512,1.461862
2020-06-24,sh.601088,14.7000,14.8100,14.6000,14.6800,7.214718,0.806636,1.237532
2020-06-24,sh.601098,10.7200,10.7700,10.6000,10.6500,16.216710,1.378890,1.921081
2020-06-24,sh.601099,3.2700,3.3300,3.2200,3.2300,106.624841,2.108943,15.770345
2020-06-24,sh.601100,76.6700,77.6700,75.8900,76.2600,51.066298,11.339988,12.899576
2020-06-24,sh.601101,3.7400,3.7700,3.6600,3.6600,64.103303,0.652708,0.867960
2020-06-24,sh.601106,2.8600,2.8800,2.8400,2.8500,140.834770,1.763650,1.409364
2020-06-24,sh.601107,3.4200,3.4300,3.3800,3.3900,26.963922,0.691586,1.870970
2020-06-24,sh.601108,10.8200,10.9000,10.5500,10.5900,22.681677,1.804677,8.177490
2020-06-24,sh.601111,6.6200,6.6500,6.6000,6.6500,-86.283462,1.083843,0.799041
2020-06-24,sh.601113,2.5200,2.5500,2.4900,2.5300,-2.079415,0.645588,0.331163
2020-06-24,sh.601116,14.2000,14.2800,13.9400,14.0300,42.191608,2.369324,1.832353
2020-06-24,sh.601117,5.4800,5.5400,5.4800,5.5300,9.189851,0.836068,0.272943
2020-06-24,sh.601118,5.0400,5.0500,4.9500,4.9500,-592.296067,2.211909,1.568094
2020-06-24,sh.601126,6.1500,6.2200,6.0400,6.0500,32.750127,1.284533,1.420072
2020-06-24,sh.601127,8.3200,8.4400,8.2300,8.3300,-30.525792,2.193204,0.668896
2020-06-24,sh.601128,7.2900,7.6500,7.2500,7.4900,11.108556,1.164387,3.108077
2020-06-24,sh.601137,15.0500,15.6500,15.0200,15.1000,21.883867,2.594923,1.298739
2020-06-24,sh.601138,14.1500,15.5200,14.1000,15.5200,17.523374,3.387349,0.754752
2020-06-24,sh.601139,6.4700,6.5000,6.4200,6.4400,17.872389,1.648146,1.347354
2020-06-24,sh.601155,31.3000,32.2000,31.2400,31.7700,5.636436,1.860365,0.809140
2020-06-24,sh.601158,5.0000,5.0100,4.9900,5.0000,15.046415,1.571214,4.233655
2020-06-24,sh.601162,6.4400,6.4700,6.2100,6.2500,160.386343,2.377601,11.401316
2020-06-24,sh.601163,13.3300,13.4800,13.3200,13.3500,12.487045,1.044046,1.357261
2020-06-24,sh.601166,15.6700,15.8700,15.6400,15.8400,4.897138,0.648652,1.788902
2020-06-24,sh.601168,5.6100,5.6500,5.5800,5.6400,16.080990,1.329232,0.467539
2020-06-24,sh.601169,4.8900,4.9200,4.8800,4.9000,4.757997,0.525734,1.618912
2020-06-24,sh.601177,8.2700,8.3000,8.1400,8.2200,200.669301,1.960724,2.027214
2020-06-24,sh.601179,5.0000,5.0400,4.9000,4.9100,70.144685,1.267536,1.658696
2020-06-24,sh.601186,8.4600,8.4800,8.4200,8.4700,5.965023,0.669262,0.140530
2020-06-24,sh.601188,2.6200,2.6300,2.6000,2.6100,12.795244,0.764170,3.648528
2020-06-24,sh.601198,11.1100,11.2800,10.9900,11.0400,31.216379,1.474764,8.320205
2020-06-24,sh.601199,3.8700,3.8900,3.8600,3.8800,15.495456,1.230145,3.643459
2020-06-24,sh.601200,11.9800,12.0300,11.9000,11.9500,17.654806,1.650951,2.802708
2020-06-24,sh.601208,6.2100,6.2200,6.1100,6.1300,40.584686,1.635634,2.205576
2020-06-24,sh.601211,17.1600,17.5000,17.1500,17.3600,20.736914,1.259089,5.260136
2020-06-24,sh.601212,2.6000,2.6100,2.5800,2.5800,-31.402210,1.716430,0.320612
2020-06-24,sh.601216,2.5900,2.6100,2.5700,2.5800,9.078654,1.109765,1.993301
2020-06-24,sh.601218,2.7800,2.7900,2.7300,2.7400,34.272688,1.078545,1.818867
2020-06-24,sh.601222,5.1800,5.2200,5.1300,5.2000,13.571826,0.937151,2.712506
2020-06-24,sh.601225,7.2000,7.2800,7.1300,7.2600,6.467693,1.189773,0.938789
2020-06-24,sh.601226,3.7000,3.7200,3.6800,3.6800,99.869906,1.194905,0.624143
2020-06-24,sh.601228,3.0400,3.0600,3.0200,3.0400,22.923483,1.398437,1.794826
2020-06-24,sh.601229,8.2100,8.3100,8.2100,8.2400,5.706075,0.721080,2.347310
2020-06-24,sh.601231,21.3600,21.6500,21.1000,21.3600,37.870141,4.427636,1.254423
2020-06-24,sh.601233,12.3500,13.0500,12.3200,13.0200,8.618847,1.283811,0.516329
2020-06-24,sh.601236,21.2100,21.3400,20.2100,20.3200,66.131472,5.325802,26.797224
2020-06-24,sh.601238,9.0500,9.1500,9.0500,9.0900,23.511693,1.165982,1.655660
2020-06-24,sh.601258,1.2600,1.2700,1.2300,1.2600,28.710488,1.249345,0.607334
2020-06-24,sh.601288,3.3600,3.3800,3.3500,3.3700,5.484913,0.647648,1.840168
2020-06-24,sh.601298,5.7800,5.7800,5.7200,5.7300,9.776609,1.186416,3.121865
2020-06-24,sh.601311,9.1500,9.2200,9.0900,9.1700,15.820810,1.221055,0.936337
2020-06-24,sh.601318,72.2500,72.8500,72.0100,72.2600,10.164677,1.913848,1.180585
2020-06-24,sh.601319,6.3900,6.5500,6.3800,6.4700,12.136976,1.523341,0.510253
2020-06-24,sh.601326,2.5400,2.5400,2.5100,2.5200,13.213824,0.946286,2.174852
2020-06-24,sh.601328,5.1000,5.1300,5.0900,5.1200,4.895960,0.535203,1.615402
2020-06-24,sh.601330,9.4300,9.5000,9.3800,9.4100,26.321244,3.223628,5.955771
2020-06-24,sh.601333,2.2500,2.2500,2.2300,2.2300,-151.943484,0.550132,0.796596
2020-06-24,sh.601336,44.5000,45.2800,44.3500,44.8200,8.834149,1.595295,0.723887
2020-06-24,sh.601339,3.4800,3.4900,3.4300,3.4400,20.949526,0.640534,0.850594
2020-06-24,sh.601360,18.6000,19.0700,18.5400,18.8900,22.444494,4.435916,10.313618
2020-06-24,sh.601366,6.1500,6.1800,6.1300,6.1600,51.819667,1.150989,0.470878
2020-06-24,sh.601368,5.4400,5.4500,5.3600,5.3900,21.549051,1.121267,3.175208
2020-06-24,sh.601369,6.2100,6.2700,6.1800,6.2400,16.130115,1.523686,1.433370
2020-06-24,sh.601375,4.8400,4.9200,4.7700,4.7700,-96.675579,1.920365,8.579987
2020-06-24,sh.601377,6.2100,6.3000,6.1300,6.1500,39.785084,1.185960,2.936580
2020-06-24,sh.601388,1.7600,1.7700,1.7400,1.7400,24.671646,1.397116,0.708357
2020-06-24,sh.601390,5.0800,5.0900,5.0600,5.0700,5.319348,0.644602,0.146962
2020-06-24,sh.601398,5.1500,5.2400,5.1400,5.2200,5.911547,0.727382,2.197435
2020-06-24,sh.601399,4.5900,4.7400,4.5700,4.6000,67.079087,2.708438,3.608468
2020-06-24,sh.601500,5.9500,5.9500,5.8200,5.8400,61.780499,1.408778,1.717817
2020-06-24,sh.601512,11.4600,11.5200,11.3900,11.4600,14.348203,1.587478,4.274036
2020-06-24,sh.601515,5.9800,5.9800,5.8700,5.9300,21.013352,1.892250,2.514325
2020-06-24,sh.601518,2.2700,2.2800,2.2700,2.2800,29.913045,0.852760,4.573059
2020-06-24,sh.601519,7.7000,8.1400,7.5000,7.9800,-610.534510,11.065792,24.270727
2020-06-24,sh.601555,8.3800,8.4900,8.2600,8.2900,40.446740,1.193098,6.589812
2020-06-24,sh.601558,0.2500,0.2500,0.2500,0.2500,39.235758,1.001993,2.393407
2020-06-24,sh.601566,8.9000,8.9000,8.8100,8.8400,31.242296,1.173656,1.927228
2020-06-24,sh.601567,6.8200,6.8400,6.6800,6.7200,9.170054,1.126028,1.378989
2020-06-24,sh.601577,7.8600,8.0500,7.8500,7.9300,5.173490,0.745907,1.544560
2020-06-24,sh.601579,8.4300,8.4300,8.2700,8.3400,30.882106,1.332067,3.809426
2020-06-24,sh.601588,2.7500,2.7700,2.7400,2.7600,9.010671,0.623732,0.529105
2020-06-24,sh.601595,14.8900,15.0100,14.7900,14.8300,275.756448,2.293756,6.385072
2020-06-24,sh.601598,3.2600,3.2700,3.2300,3.2400,9.731406,0.840620,0.315381
2020-06-24,sh.601599,2.8400,2.9400,2.7400,2.7500,-2.364833,1.629171,0.876943
2020-06-24,sh.601600,2.7900,2.8000,2.7600,2.7700,107.952783,0.960170,0.252658
2020-06-24,sh.601601,27.4700,27.8100,27.2500,27.5100,8.595297,1.416947,0.674556
2020-06-24,sh.601606,12.6600,13.1600,12.5900,12.8000,87.912124,4.067101,6.039307
2020-06-24,sh.601607,18.4000,18.5400,18.3000,18.4900,13.161524,1.233098,0.290321
2020-06-24,sh.601608,3.4400,3.4600,3.4200,3.4300,119.863255,2.072728,2.831985
2020-06-24,sh.601609,10.6300,10.7900,10.4400,10.4700,31.127940,3.123311,0.382759
2020-06-24,sh.601611,6.2500,6.2600,6.2000,6.2400,14.407310,1.630217,0.265501
2020-06-24,sh.601615,12.5300,12.6100,12.2500,12.4500,20.925279,2.505563,1.465019
2020-06-24,sh.601616,3.1800,3.1900,3.0800,3.1100,16.472039,1.112195,3.593005
2020-06-24,sh.601618,2.5200,2.5300,2.5100,2.5200,7.765669,0.707644,0.149957
2020-06-24,sh.601619,2.9300,2.9400,2.9100,2.9100,20.387331,1.789921,5.387722
2020-06-24,sh.601628,27.8000,28.5200,27.7100,28.2300,16.170736,1.965670,1.035294
2020-06-24,sh.601633,8.1200,8.1700,7.9900,8.1500,24.333931,1.397478,0.869644
2020-06-24,sh.601636,5.5100,5.6000,5.4100,5.5000,11.391431,1.759693,1.685336
2020-06-24,sh.601658,4.5600,4.6000,4.5500,4.5800,6.373075,0.762882,1.419911
2020-06-24,sh.601666,3.7700,3.7800,3.7300,3.7400,7.691879,0.607411,0.371207
2020-06-24,sh.601668,4.8500,4.8800,4.8200,4.8400,5.003243,0.772101,0.146535
2020-06-24,sh.601669,3.5200,3.5400,3.5000,3.5100,7.718096,0.624911,0.156340
2020-06-24,sh.601677,8.8200,8.8700,8.7400,8.7500,6.022769,0.783234,0.391344
2020-06-24,sh.601678,4.3100,4.3100,4.2500,4.2800,19.695865,1.056181,1.097055
2020-06-24,sh.601688,19.4300,19.7200,19.3100,19.4600,19.388618,1.411339,6.932193
2020-06-24,sh.601689,27.6600,27.8100,26.9700,27.2500,62.995075,3.843346,5.402013
2020-06-24,sh.601696,23.2000,23.5000,22.2100,22.3500,74.419160,4.292774,21.010229
2020-06-24,sh.601698,17.8000,17.9700,17.6300,17.8200,163.151828,6.218397,26.551539
2020-06-24,sh.601699,5.8700,6.0400,5.8300,5.8500,8.073019,0.671307,0.669248
2020-06-24,sh.601700,5.2900,5.3400,5.2100,5.2100,-19.758015,2.409874,2.060482
2020-06-24,sh.601717,5.9100,6.0200,5.8100,5.8500,9.523552,0.809014,0.400432
2020-06-24,sh.601718,3.3400,3.3500,3.3100,3.3200,199.900250,0.810128,0.755521
2020-06-24,sh.601727,5.1800,5.1900,5.0400,5.0600,26.880929,1.207438,0.630008
2020-06-24,sh.601766,5.6300,5.6400,5.5800,5.5900,14.905980,1.175006,0.720248
2020-06-24,sh.601777,4.7800,5.1000,4.6200,4.8600,-1.335114,2.566947,1.107049
2020-06-24,sh.601778,7.6800,7.7200,7.5600,7.5600,26.831492,2.544289,3.866781
2020-06-24,sh.601788,15.0500,15.2500,14.2500,14.7900,192.372365,1.407248,7.212748
2020-06-24,sh.601789,4.8200,4.8300,4.7100,4.7700,20.798201,1.573563,0.251798
2020-06-24,sh.601798,6.2000,6.2700,6.1300,6.1500,-189.258837,1.227469,1.995458
2020-06-24,sh.601799,121.5300,124.3900,120.5000,122.0400,43.261245,6.680378,5.687478
2020-06-24,sh.601800,7.5300,7.5400,7.4500,7.4600,6.515799,0.604570,0.220193
2020-06-24,sh.601801,5.6800,5.6800,5.5000,5.5400,22.593140,1.043076,1.349216
2020-06-24,sh.601808,13.2800,13.4200,13.2200,13.3300,17.615532,1.676687,1.904591
2020-06-24,sh.601811,10.2600,10.2600,10.1400,10.1800,11.643734,1.373037,1.456892
2020-06-24,sh.601816,6.2800,6.2900,6.2500,6.2800,31.171272,1.682278,10.252612
2020-06-24,sh.601818,3.5900,3.6100,3.5700,3.5900,4.900570,0.576201,1.382778
2020-06-24,sh.601827,9.9800,10.0100,9.7600,9.7700,28.375338,3.516103,3.690558
2020-06-24,sh.601828,10.5700,10.6500,10.4800,10.5300,10.504000,0.815671,2.413187
2020-06-24,sh.601838,7.8700,8.0400,7.8600,7.9500,5.040063,0.774047,2.183919
2020-06-24,sh.601857,4.2600,4.2700,4.2500,4.2600,40.612010,0.643035,0.320707
2020-06-24,sh.601858,9.1600,9.2100,9.0200,9.0400,16.499800,1.817395,2.994066
2020-06-24,sh.601860,4.0700,4.3800,4.0600,4.2200,10.666830,1.087547,3.218501
2020-06-24,sh.601865,15.9200,17.5200,15.7300,17.5000,41.454288,7.219821,6.719873
2020-06-24,sh.601866,1.8700,1.8800,1.8600,1.8600,14.503252,1.238728,1.491341
2020-06-24,sh.601869,30.6500,32.0000,30.6100,31.4000,44.019299,2.711585,3.218266
2020-06-24,sh.601872,5.6900,5.8000,5.6300,5.6800,15.132323,1.446945,2.476915
2020-06-24,sh.601877,25.7700,26.2600,25.3500,26.1200,15.766794,2.326073,1.876311
2020-06-24,sh.601878,10.4000,10.4000,10.0600,10.1100,33.249041,2.291308,5.351363
2020-06-24,sh.601880,1.7200,1.7200,1.7200,1.7200,27.155832,1.169821,3.385739
2020-06-24,sh.601881,11.4200,11.6500,11.2100,11.5400,21.467476,1.607536,6.180586
2020-06-24,sh.601882,7.8600,7.9200,7.7800,7.8200,52.712914,3.148144,3.444740
2020-06-24,sh.601886,5.7400,5.7500,5.6800,5.7300,25.417201,0.875776,0.365904
2020-06-24,sh.601888,127.5500,129.7700,125.5000,127.3000,112.819331,12.520176,5.930393
2020-06-24,sh.601890,5.4500,5.4600,5.3500,5.3900,60.635638,1.715279,4.276227
2020-06-24,sh.601898,3.8600,3.8700,3.8400,3.8500,10.783136,0.519775,0.401135
2020-06-24,sh.601899,4.3300,4.4100,4.3200,4.3800,24.980954,2.489242,0.776107
2020-06-24,sh.601900,9.3900,9.3900,9.1700,9.1700,14.367248,1.333937,1.265179
2020-06-24,sh.601901,7.2200,7.3000,7.1100,7.1300,73.480319,1.515902,8.779191
2020-06-24,sh.601908,3.9400,4.1800,3.8600,4.0900,22.450388,1.128254,3.300448
2020-06-24,sh.601916,3.9300,3.9800,3.9200,3.9600,6.470583,0.725888,1.747033
2020-06-24,sh.601918,2.4600,2.4700,2.4300,2.4300,30.959021,1.020432,0.725811
2020-06-24,sh.601919,3.4700,3.5000,3.4400,3.4400,6.622331,1.176536,0.277287
2020-06-24,sh.601928,6.8700,6.8800,6.8000,6.8000,13.485634,1.218692,1.404096
2020-06-24,sh.601929,2.2000,2.2100,2.1500,2.1600,88.935651,1.015123,3.549207
2020-06-24,sh.601933,9.5900,9.6500,9.4000,9.4200,44.912722,4.154632,0.981024
2020-06-24,sh.601939,6.2700,6.3300,6.2700,6.3200,5.837580,0.719384,2.170550
2020-06-24,sh.601949,5.4000,5.4100,5.3300,5.3300,16.160886,1.469741,1.582979
2020-06-24,sh.601952,9.0300,9.0400,8.8800,8.8800,21.589532,2.036266,1.506883
2020-06-24,sh.601958,6.1100,6.1300,6.0500,6.0900,34.559778,1.486295,2.201475
2020-06-24,sh.601965,8.9500,8.9700,8.6900,8.7500,19.911153,1.817430,3.151070
2020-06-24,sh.601966,20.4500,20.7500,20.4000,20.4700,13.999182,2.192072,1.469913
2020-06-24,sh.601968,5.9600,6.1400,5.7800,5.8000,39.916104,2.083301,0.905860
2020-06-24,sh.601969,4.9500,5.0700,4.9200,5.0300,112.625731,2.490587,2.742417
2020-06-24,sh.601975,2.4300,2.4300,2.4000,2.4000,8.143200,2.197757,2.874452
2020-06-24,sh.601985,4.1000,4.1200,4.0900,4.1200,15.049455,1.282371,1.395515
2020-06-24,sh.601988,3.4500,3.4700,3.4400,3.4600,5.388666,0.595596,1.831145
2020-06-24,sh.601989,4.0300,4.0400,4.0000,4.0100,1196.921052,1.069207,2.505451
2020-06-24,sh.601990,14.9200,15.0500,14.6100,14.6500,66.236108,4.224522,21.268896
2020-06-24,sh.601991,2.1200,2.1300,2.1100,2.1200,29.235747,0.926672,0.413323
2020-06-24,sh.601992,3.0800,3.1000,3.0700,3.0800,9.649013,0.713608,0.367307
2020-06-24,sh.601996,2.5500,2.5500,2.5100,2.5100,22.466538,1.066611,1.645929
2020-06-24,sh.601997,7.1200,7.2400,7.1100,7.1700,3.844028,0.646426,1.509623
2020-06-24,sh.601998,5.0400,5.0700,5.0200,5.0700,5.037350,0.540655,1.294322
2020-06-24,sh.601999,7.4100,7.5000,7.1300,7.1700,34.817781,1.760580,1.540698
2020-06-24,sh.603000,20.4800,20.5300,20.2300,20.2500,66.544207,7.065710,10.376654
2020-06-24,sh.603001,8.0900,8.1900,7.7700,7.8700,-58.344810,0.833972,1.298795
2020-06-24,sh.603002,5.1200,5.1500,4.9900,5.0700,35.163838,2.647646,1.968744
2020-06-24,sh.603003,9.1500,9.4500,8.8400,8.9200,-186.696242,0.961672,0.289325
2020-06-24,sh.603005,70.9800,75.2700,70.5000,74.9100,144.177627,11.763091,36.172685
2020-06-24,sh.603006,10.5800,10.6600,10.3500,10.5000,43.462660,1.806811,2.203332
2020-06-24,sh.603007,6.2500,6.2500,6.1600,6.1900,39.453218,1.862817,2.018087
2020-06-24,sh.603008,10.9300,11.1600,10.8600,11.0000,14.217574,1.652902,0.904365
2020-06-24,sh.603009,5.9200,6.0000,5.8700,5.9500,-15.273852,1.347127,1.707958
2020-06-24,sh.603010,14.4400,14.5800,13.6000,14.1300,28.175299,3.873746,2.646443
2020-06-24,sh.603011,4.7900,4.8100,4.7300,4.7400,-3361.481968,1.298149,3.456453
2020-06-24,sh.603012,7.0900,7.1200,6.9500,7.0800,15.118834,1.694719,2.006821
2020-06-24,sh.603013,15.1000,16.1000,15.1000,15.7000,20.174233,2.502460,0.889398
2020-06-24,sh.603015,6.1300,6.1800,6.0200,6.0700,71.855324,2.028623,4.127010
2020-06-24,sh.603016,23.6900,23.9800,23.3700,23.4800,59.144482,4.123208,8.370041
2020-06-24,sh.603017,10.6700,10.7000,10.5200,10.5500,14.745048,1.525540,1.569902
2020-06-24,sh.603018,9.8200,9.8800,9.7300,9.7800,10.879585,1.861629,1.217410
2020-06-24,sh.603019,39.7000,40.1600,39.4000,39.6600,85.830821,9.674978,5.530244
2020-06-24,sh.603020,9.7600,9.8100,9.4500,9.5700,19.577333,1.435116,1.255121
2020-06-24,sh.603021,6.6900,6.8500,6.5500,6.6100,-24.712141,1.855347,2.504671
2020-06-24,sh.603022,15.9000,16.1500,15.4400,15.8200,120.064104,4.936840,4.735463
2020-06-24,sh.603023,4.9300,5.0300,4.8300,4.9100,166.133749,3.833394,22.406867
2020-06-24,sh.603025,7.3500,7.4000,7.2200,7.2300,29.936067,4.105853,7.221353
2020-06-24,sh.603026,25.7000,25.7400,25.2700,25.3200,32.905138,2.867230,1.172581
2020-06-24,sh.603027,28.5100,28.8600,27.9100,28.1800,86.017887,11.530684,13.177141
2020-06-24,sh.603028,11.4000,11.4000,11.2900,11.3600,202.952478,3.516431,4.119791
2020-06-24,sh.603029,15.7000,15.7700,15.6000,15.6400,113.520374,2.024176,3.161880
2020-06-24,sh.603030,6.4400,6.8600,6.3200,6.8500,20.337836,1.709230,0.575555
2020-06-24,sh.603031,39.9000,40.5000,35.7000,37.4000,188.925593,6.620681,2.216852
2020-06-24,sh.603032,16.8900,17.0500,16.8300,16.9300,630.297854,3.977142,31.766125
2020-06-24,sh.603033,24.2800,24.8800,22.6900,22.8600,49.633654,3.393397,5.964538
2020-06-24,sh.603035,11.7300,11.8800,11.5300,11.6100,13.508070,1.210637,1.676040
2020-06-24,sh.603036,9.0200,9.1600,8.8900,8.9200,26.141579,1.715713,6.168807
2020-06-24,sh.603037,16.3600,16.3800,16.0900,16.1200,33.722324,1.995098,3.860499
2020-06-24,sh.603038,14.9400,15.1600,14.7100,14.7900,31.131268,1.838672,2.218818
2020-06-24,sh.603039,70.8800,72.8600,69.8500,71.6400,109.177135,16.483347,11.863659
2020-06-24,sh.603040,28.0000,28.2900,27.3400,27.6400,22.028869,3.497654,8.939183
2020-06-24,sh.603041,13.8200,13.8200,13.2800,13.5300,24.837863,2.334254,5.666456
2020-06-24,sh.603042,15.9100,16.1300,15.9100,15.9500,114.819659,2.732187,1.911511
2020-06-24,sh.603043,31.4000,32.2500,31.3000,31.6700,36.468712,5.806878,4.223436
2020-06-24,sh.603045,13.7400,14.4500,13.7100,13.9700,39.954040,2.395611,1.247409
2020-06-24,sh.603050,11.5800,11.6800,11.4900,11.5300,19.026202,1.665268,1.311114
2020-06-24,sh.603053,14.4900,14.6000,14.2900,14.3300,28.550830,3.560138,2.800010
2020-06-24,sh.603055,7.5700,7.6200,7.3200,7.5200,36.252511,2.213721,2.211957
2020-06-24,sh.603056,14.4500,15.3000,13.9900,14.0400,48.088107,3.401520,0.539920
2020-06-24,sh.603058,8.6600,9.2600,8.6100,9.2000,23.926706,3.583040,7.896331
2020-06-24,sh.603059,25.8000,25.9000,25.3000,25.7000,25.955248,2.605479,3.403061
2020-06-24,sh.603060,18.8000,19.0500,18.5700,18.7600,54.621258,6.631248,7.628993
2020-06-24,sh.603063,7.2300,7.2400,7.0300,7.0900,47.824984,1.216975,1.753473
2020-06-24,sh.603066,9.3400,9.4000,9.2500,9.3400,34.082697,2.833175,4.307287
2020-06-24,sh.603067,6.0500,6.0900,5.9200,5.9700,18.405206,1.887195,2.008223
2020-06-24,sh.603068,73.9900,81.4400,73.9500,81.4400,44.891981,8.840367,9.540922
2020-06-24,sh.603069,14.2500,14.7800,14.1600,14.3200,-127.083281,4.200023,5.502220
2020-06-24,sh.603076,28.3200,28.9800,28.0200,28.7700,-275.551129,2.710554,2.954599
2020-06-24,sh.603077,1.3300,1.3300,1.3200,1.3200,31.299994,1.039632,2.094798
2020-06-24,sh.603078,45.1000,46.6800,44.7100,44.8300,165.158269,7.964286,12.411862
2020-06-24,sh.603079,29.1100,29.4100,28.5800,28.6900,51.511700,4.147101,8.261457
2020-06-24,sh.603080,12.7700,12.8400,12.6700,12.8000,25.024679,1.567923,2.827722
2020-06-24,sh.603081,11.5900,11.6200,11.3300,11.3700,21.013043,2.367389,2.232416
2020-06-24,sh.603083,38.1000,38.9600,37.8300,38.8600,-227.979906,6.700038,2.638294
2020-06-24,sh.603085,7.0900,7.1900,6.7000,6.8800,-6.951284,2.789296,1.483782
2020-06-24,sh.603086,14.4700,14.5600,14.4000,14.5200,12.048930,1.436074,1.439007
2020-06-24,sh.603088,8.2500,8.3500,8.0500,8.3100,26.746425,3.226656,4.837217
2020-06-24,sh.603089,10.0400,10.2300,9.7100,9.9000,41.803503,2.500058,2.042961
2020-06-24,sh.603090,16.4000,16.4000,16.0000,16.1500,54.141514,3.204557,3.386997
2020-06-24,sh.603093,22.3800,22.7100,21.9900,22.1000,155.084291,5.194222,1.223517
2020-06-24,sh.603095,30.2800,30.8800,30.1700,30.2800,23.638288,3.760046,4.246606
2020-06-24,sh.603096,58.0800,58.8000,56.5000,56.8000,31.827812,3.929719,8.642288
2020-06-24,sh.603098,9.1000,9.1000,8.9700,9.0200,20.144443,2.121854,1.281897
2020-06-24,sh.603099,7.7200,7.7400,7.6400,7.6600,28.802491,1.938186,4.730865
2020-06-24,sh.603100,7.9900,7.9900,7.8500,7.9100,19.811113,1.310224,0.812300
2020-06-24,sh.603101,6.5200,6.8800,6.0900,6.5900,129.057269,2.238105,0.762565
